participant_id,transcript_id,question_ref,tag,severity,sentiment,quote,source_line_start,source_line_end
7,en_participant_0007,Q4,Diverse Personal Use Cases,High,neutral,"Write letters to authorities for me, create resumes for me, create a travel plan with attractions for me, create health tips for me, and create a plan for sports programs.",12,12
7,en_participant_0007,Q4,Input Customization For Planning,Medium,neutral,"I provide the AI with the travel duration, the number of people, and the destination as input.",15,15
7,en_participant_0007,Q4,Verification Need For AI Output,High,mixed,"The plan is usually very detailed, but it should definitely be checked again to see if the conditions and locations exist or are still available.",18,18
7,en_participant_0007,Q5,No Current Tool Limitations,Medium,positive,There hasn't been such a situation yet.,22,22
7,en_participant_0007,Q8,Contextual Life Knowledge Desire,High,neutral,"My personal AI assistant should know all my life situations, my needs in daily life, my hobbies, my career, my interests, my further and advanced training, as well as my interests in concerts, movies, and cultural matters.",32,32
7,en_participant_0007,Q8,Comprehensive Life Domain Support,High,neutral,"It should offer me interesting products, events, or courses for further education and new topics. It should be able to assist me in every life situation, especially in health, hobbies, sports, and nutrition.",32,32
7,en_participant_0007,Q8,Domestic Automation Expectation,Low,neutral,"Yes, and it should also clean my house.",32,32
7,en_participant_0007,Q8,Life Situation Definition,Medium,neutral,"Life situation means to me: Do I live in a house, am I in a relationship or am I single? Am I athletic, am I healthy, am I versatile in my interests? What are my interests?",35,35
7,en_participant_0007,Q9,AI System Integration For Daily Tasks,High,neutral,"The AI could support me in everyday life with appointments and provide me with relevant information for the respective situations, be it for authorities, business mail, advertising campaigns, or renovations, such as renovations and new plans that affect the various areas of life. It could alert me and make it easier for me to manage daily life.",39,39
7,en_participant_0007,Q11,Human Dialogue Preference,High,negative,"I prefer an interview with a human because it is a dialogue and not a monologue. A personal human address cannot be replaced by anything, not even by AI.",46,46
7,en_participant_0007,Q11,Human Authenticity Value,High,negative,"The human is real, the human is authentic. The human can say what is really going on inside them, and a human dialogue is a real dialogue. I can see the person, I can talk to them, I can perceive their tone of voice, their facial expression, their eyes. And above all, if I know them, I know that this person is genuine and not computer-controlled.",49,49
