participant_id,transcript_id,question_ref,tag,severity,sentiment,quote,source_line_start,source_line_end
42,en_participant_0042,Q4,Organization Focus,High,positive,"I use AI a lot for mostly for organizational purposes. So when I use it for any of my personal task, it might be for, you know, trying to maybe put together, like, a meal plan for myself or if I want to try to start out like a new workout regimen or anything like that, I'll use AI to kind of help organize what, Monday through Friday schedule could look like for the type of workouts that I'll do",16,16
42,en_participant_0042,Q4,Message Conciseness,High,positive,"The other thing that I use AI, mostly for in my personal, for any personal tasks is, really just kind of either consolidating, like, my thoughts or my messages that I might send out to someone else, either through LinkedIn, connecting with people, sending out emails, whatever the case may be. It's really good for just, you know, making my messages, my sentences, whatever I may be putting together in a more concise manner.",16,16
42,en_participant_0042,Q4,Writing Struggle,Medium,neutral,I feel like that's like a problem that I kind of struggle with at times,16,16
42,en_participant_0042,Q4,Discovery Through Social,Medium,neutral,"Honestly, in the beginning, it was just kind of for experimentation purposes. I had seen, I think, probably either some YouTube or TikTok videos talking about how other people had used AI to set out their daily routines or workout routines, or whatever the case may be.",20,20
42,en_participant_0042,Q4,Personalized Guidance,High,positive,"I just gave it an understanding of my height, weight, and goals—what I was trying to accomplish. I also wanted to make sure that I was eating this, that, and the third. Based on the information I provided, I asked if it could give me a workout plan for the week and everything like that.",20,20
42,en_participant_0042,Q4,Resume Optimization,High,positive,"the probably the biggest use case for how I used AI for, like, kind of either consolidating my thoughts or messages was when I was in the period of looking for a job. So naturally, as I was looking for a new job, that was the time for me to kind of update my resume. ... AI was really helpful in that sense of really consolidating a lot of the bullet points",24,24
42,en_participant_0042,Q4,Maintain Meaning,Medium,neutral,"a lot of the prompts that I was asking was to maintain the same, meaning, but kind of shorten this particular bullet point, to make it a bit more concise. Again, while, while still maintaining its, same meaning that I want to convey",24,24
42,en_participant_0042,Q5,Image Generation Failure,High,negative,"I had used and I had prompted ChatGPT to generate an image for me, and I tried to give it a bunch of information, a bunch of context to it. And it either took too long or I had to re prompt it a few, different times for it to work. And then even then, it wasn't the exact image that I had in mind.",29,29
42,en_participant_0042,Q5,Technical Stalling,Medium,negative,"The AI-generated image had some issues that I ran into, such as ChatGPT stalling out, for lack of a better word, when I submitted the prompt for the image request.",33,33
42,en_participant_0042,Q5,Manual Workaround,Medium,positive,"Ultimately, the alternative I ended up going with was making the image myself through Canva. I was really trying to create a particular graphic that I wanted to print out. I tried AI for the first go but didn't really like how it looked.",33,33
