participant_id,transcript_id,question_ref,tag,severity,sentiment,quote,source_line_start,source_line_end
32,en_participant_0032,Q4,Thought Ordering Via AI,High,positive,I use it to order my thoughts sometimes. I just give it some of my thoughts and then let it voice them back to me.,16,16
32,en_participant_0032,Q4,Creative Image Generation,High,positive,"I create images because I like it, and it's more for creative purposes. I paint and let it generate inspiration for me, basically.",16,16
32,en_participant_0032,Q4,Artistic Style References,High,neutral,"Sometimes I give it references that I like, along with a picture of a scene that is personal to me. This helps inspire me on how to use the style for that.",20,20
32,en_participant_0032,Q4,Compositional Exploration,Medium,neutral,"For illustrations, I provide a scene that I'm thinking of and let it generate a few different compositions to help me consider different options.",20,20
32,en_participant_0032,Q4,Meal Planning Burden,Medium,mixed,"But I also try to have it generate a weekly meal plan for me, just to help take off some of the mental load of having to think about dinner all the time. I must say that it didn't really help me much.",24,24
32,en_participant_0032,Q4,Relationship Reflection Practice,High,neutral,"occasionally, I might feel frustrated with my partner about something, and I want to reflect on what actually happened. Why is this making me feel this way? ... I would obviously talk to my partner about it as well, but sometimes it's during work hours, and it can take a few hours to be able to talk to him. So, I use JGPT to help order my thoughts so I can go into that conversation more prepared.",28,28
32,en_participant_0032,Q4,Philosophical AI Reflection,Medium,neutral,"I sometimes have more philosophical thoughts, like where is the world going with AI? Since I work with AI a lot in my job, I reflect on whether I think we're heading in the right direction or not in my personal life.",28,28
32,en_participant_0032,Q5,Tool Limitations Unsure,Low,neutral,"it doesn't always give me exactly the answer that helps me right away. I'm not sure if I see that as falling short, more like, I don't know.",37,37
32,en_participant_0032,Q5,Personalized Assistant Gap,High,negative,"Maybe for the recipes, I was kind of looking for a personal assistant that would be able to take that load off me, like thinking, okay, this is what you're going to have for dinner, this is your grocery list, and you can go to the store on this day. But, yeah, in this instance, GPT just doesn't have all the details needed to do that for me.",37,37
32,en_participant_0032,Q5,Missing Context Integration,High,negative,"I would need to feed it so much information, like my calendar, and I didn't want to do that. It also doesn't proactively give me hints, so that didn't work.",37,37
32,en_participant_0032,Q6,Moderate Trust Level,Medium,neutral,3 - Moderate trust,42,42
32,en_participant_0032,Q8,Meal Decision Automation,High,positive,"if my personal assistant could make sure that I have food in the home every night with a healthy, easy-to-cook meal, that would be great. I don't want to have to think about it or fall back on maybe ordering a pizza every week. I just want the assistant to decide for me so I can eat something healthy without the effort.",51,51
32,en_participant_0032,Q8,Decision Bias Recognition,Medium,neutral,"I like to eat healthy, but if I have the choice every day, I don't always make the right choice.",51,51
32,en_participant_0032,Q8,Housework Automation Desire,Medium,positive,"if it had robot arms, it could clean up after me, like, tidy up the house, make a list of all the housework that needs to be done to create a realistic plan, and generate ideas for home improvements.",55,55
32,en_participant_0032,Q8,Thought Structuring Support,Medium,neutral,"Those are things I like to think about myself, but I guess it could help me structure those thoughts and put them in a list somehow.",55,55
32,en_participant_0032,Q8,Task Breakdown And Scheduling,High,neutral,"I like to think about what I really want to get done, and then it could help me break it down into smaller tasks and schedule when might be a good time to pick them up or in which order.",59,59
32,en_participant_0032,Q8,Project Overview Maintenance,Medium,neutral,something like just keeping the overview mostly.,59,59
32,en_participant_0032,Q9,Calendar Integration Dependency,Medium,neutral,"If the AI were connected to my calendar, it would help me plan and think about when might be a good time for things. Of course, I would need to keep everything in my calendar, which I don't do at the moment.",64,64
32,en_participant_0032,Q9,Email Autonomy Preference,Low,neutral,"As for email, I'm not sure. I don't think I would want AI to write emails for me or read my emails.",64,64
32,en_participant_0032,Q11,Pressure-Free Thinking Space,High,positive,what's actually nice is that you get a moment to think about your answer without feeling the weight or pressure of someone waiting.,74,74
32,en_participant_0032,Q11,Personalization Gap In AI,Medium,negative,"The AI wouldn't give me examples, but sometimes examples help to trigger your thinking, and the AI couldn't provide anything from personal experience.",78,78
32,en_participant_0032,Q11,Example-Driven Thinking Aid,High,neutral,examples of how AI could help during the day ... would have been helpful because then you can kind of trigger your thinking about what an ideal AI assistant looks like.,82,82
