participant_id,transcript_id,question_ref,tag,severity,sentiment,quote,source_line_start,source_line_end
22,en_participant_0022,Q4,Substack Content Creation,Medium,neutral,"I use it a lot to write articles on my Substack, considering that there's a lot of content being published all the time.",16,16
22,en_participant_0022,Q4,Data Integration And Cross Reference,High,positive,"Additionally, it has replaced my Evernote, Notion, and similar tools. I have a lot of data in there, and I ask it to cross-reference my past.",16,16
22,en_participant_0022,Q4,Thinking Clarification Through Dialogue,High,positive,"I love that it's a dialogue; it allows me to clean up my thinking and frameworks, and I write about this.",20,20
22,en_participant_0022,Q4,Intellectual Dialogue With Models,High,positive,"I have a corpus of information from people whose thinking I've followed and admired for years. I try to model their minds as best as I can ... From there, I have them comment on and criticize my writing and thinking.",22,22
22,en_participant_0022,Q4,Republic Of Letters Collaboration,Medium,positive,"it becomes like a republic of letters, a salon, if you will.",22,22
22,en_participant_0022,Q4,Cultural Technology Analysis,Medium,neutral,"AI is much more a cultural technology because it intervenes in the reproduction of culture, which is something quite different right now.",26,26
22,en_participant_0022,Q4,Global Intellectual Network,Medium,positive,"many of them are based in China or Korea because I think they are at the forefront here, along with the Americans.",28,28
22,en_participant_0022,Q5,Medical Privacy Barrier,High,negative,I'm using a shared account that is paid for by my company. I'm currently undergoing cancer and chemo treatment. What I would like to do is upload all the past ten years' worth of doctor and medical reports and ask it to make sense of it.,33,33
22,en_participant_0022,Q5,Medical Insight Seeking,High,mixed,"I would like it to walk me through it and flag other things. That would have been wonderful. However, because it's really personal, I don't want people to click on the threads, so I've stopped using it.",33,33
22,en_participant_0022,Q5,Medical Pattern Recognition Need,High,neutral,"I can't catch everything from the blood work and all that ... if anything, this is sort of a preventive thing. I was hoping that good AIs could just go through all my medical history and tell me what to watch out for.",37,37
22,en_participant_0022,Q8,Data Retrospection And Advice,High,positive,"A lot of the work I'm doing involves looking back at a corpus of data, whether personal or professional, and figuring out how it can advise me to do better.",51,51
22,en_participant_0022,Q8,Life Foresight And Planning,High,positive,"I would also like it to provide foresight. One thing I did yesterday was ask it to describe what my next twenty or thirty years could look like, considering my company, my personal health situation, and where I am in my current career.",51,51
22,en_participant_0022,Q8,AI Life Coach Partnership,High,positive,"It's actually become a fairly nice companion. I'm quite happy to do what Tyler Cohen suggests, which is to put a lot of myself out there so that the AIs can engage with me.",54,54
22,en_participant_0022,Q8,Digital Legacy Through AI,Medium,mixed,"In some ways, I feel like I live on, way beyond this physical existence, so there's a bit of vanity in that as well.",54,54
22,en_participant_0022,Q8,High Leverage Opportunity Ideas,Medium,positive,"It gave me four so-called high-leverage things I can do for a reasonable amount of money, not a lot, like 12k to 50k, alright? To get a lot of surplus either in the work, love, play, or health quadrant.",59,59
22,en_participant_0022,Q9,Email Intelligence Filtering,High,positive,"if it could analyze the corpus of my emails, I was thinking about that movie ""Her"" with Joaquin Phoenix, where she went through all these emails and said, ""You probably have only 81 truly important ones to do, and these are your next few things.""",76,76
22,en_participant_0022,Q9,Personal Assistant Integration,High,positive,A very good personal assistant would help with that ... I would like it to manage my calendar and travel as well.,77,77
22,en_participant_0022,Q9,Email Context Insight Discovery,Medium,positive,"the email analysis could also provide insights into the context of what I find important and useful. It could tell me how my frameworks have changed, where I'm lagging, and where I need to upskill myself.",78,78
22,en_participant_0022,Q9,Mirror Not Relationship,Medium,neutral,"ultimately, this is not a real relationship; it's more like a mirror.",80,80
22,en_participant_0022,Q9,Intergenerational Connection Need,High,positive,"What's important is finding ways to connect with the next generation easily. I run a large internship program, which allows me to connect with people from every decade, from their twenties to their seventies through my advisory work.",84,84
22,en_participant_0022,Q11,Voice Formality And Structure,High,neutral,"Writing is more formal. I think this is something for people of my age and my background. We think in terms of frameworks, copying sentences and paragraphs, inputs, outputs, outcomes.",98,98
22,en_participant_0022,Q11,Audio Conversational Immediacy,Medium,positive,"Talking to an AI is way more transient, way more unstructured. And that's the nature of audio.",98,98
22,en_participant_0022,Q11,Male Voice Authority Preference,High,neutral,"most authority figures, at least in my age group and so on, are male, and they tend to be more emotionally reserved. I would prefer that.",102,102
22,en_participant_0022,Q11,Structure Rigor Preference,High,positive,"I prefer more structure, more rigor, and clear thinking along with clear advice.",102,102
22,en_participant_0022,Q11,Hierarchy And Merit Preference,High,negative,Perhaps I'm just a lot more structured; I prefer hierarchies. Alright? I don't like how people use charm and wit sometimes to advance several stations above where they are.,102,102
