participant_id,transcript_id,question_ref,tag,severity,sentiment,quote,source_line_start,source_line_end
30,en_participant_0030,Q4,AI For Creative Marketing,High,positive,I like Jasper for creating marketing content.,16,16
30,en_participant_0030,Q4,AI For Research And Analysis,High,positive,"for more complex requests, it can perform regression analysis and analyze large datasets in really impressive ways.",16,16
30,en_participant_0030,Q4,AI For Resume Building,Medium,positive,"I was helping to build my resume and wanted to use job descriptions from various similar job titles. I input a bunch of those job descriptions into ChatGPT and created a keyword hotspot to see which ones were the most common, which I could then use.",16,16
30,en_participant_0030,Q4,AI For Presentation Design,High,positive,"Scam is really great for any type of presentation that you need to create. They, you know, out of the box, have really solid aesthetic and well designed looking presentations.",24,24
30,en_participant_0030,Q4,Presentation Creation Efficiency,Medium,positive,It's just a really great way to do presentations way faster than if you use PowerPoint or Google Slides.,24,24
30,en_participant_0030,Q5,Task Management Tool Need,High,negative,One of the main daily uses of AI that I hope will occur sooner rather than later is a more nuanced task listing tool.,29,29
30,en_participant_0030,Q5,Grocery Shopping Intelligence,High,positive,"I would like to see a way to view my to-do list and track my grocery shopping history. It would be great if there were suggestions, like, ""Hey, it's approaching Christmas. Have you considered getting X, Y, Z?"" or ""It's October; maybe consider more pumpkin-style dishes.""",29,29
30,en_participant_0030,Q5,AI For Accounting Needs,High,positive,having AI handle accounting tasks would be incredibly helpful.,29,29
30,en_participant_0030,Q5,Current Tool Limitations,Medium,negative,"Right now, the notes app on Apple is okay for list building and to-do lists, but it could be radically improved.",29,29
30,en_participant_0030,Q5,Grocery List Personalization,High,positive,"I'd like suggestions specifically for the grocery store list. It's like, ""Hey, here are the most common items that you have."" If you consider this, here are items that other people also bought. Here are some dish suggestions.",33,33
30,en_participant_0030,Q5,User Interface Complaint,Medium,negative,"At the moment, it's just very clunky and manual.",33,33
30,en_participant_0030,Q8,AI Email Event Coordination,Medium,positive,imagine being able to ask an AI assistant to send email invites to events or maybe for family gatherings.,47,47
30,en_participant_0030,Q8,AI Social Group Chatbot,Medium,mixed,"You could create an AI chatbot that can answer questions for people in your WhatsApp group. It might sound a bit dystopian and not ideal, but you can envision a scenario where if a bunch of people are asking the same type of questions, the AI could be prepared with all the details and respond accordingly.",47,47
30,en_participant_0030,Q8,Accounting And Financial Support,High,positive,"I think accounting is a really good one. I mean, being able to answer accounting-based questions based on your location, the type of entity that you have or are working for, and kind of what that's going to be.",51,51
30,en_participant_0030,Q8,Budgeting Tool Value,High,positive,a budgeting tool would be great. I think there are a lot of really useful tools that could help you in day-to-day life around finance.,51,51
30,en_participant_0030,Q8,Finance Use Case Potential,High,positive,I think finance is probably one of the best cases and uses for AI.,51,51
30,en_participant_0030,Q8,Mental Health AI Support,Medium,positive,I think maybe some mental health components could also be useful.,55,55
30,en_participant_0030,Q8,Holistic Health Tracking Desire,High,positive,"Helping you with mental health stuff, physical health stuff, you know, showing up to appointments on time, all the standard stuff.",55,55
30,en_participant_0030,Q8,Personal Trainer AI Assistant,Medium,positive,"having almost like a personal trainer to advise you, hey, you've been eating this much.",55,55
30,en_participant_0030,Q8,Wellness Professional AI,Medium,positive,"an on-hand nutritionist, mental health adviser, or therapist, that would all be very powerful tools",55,55
30,en_participant_0030,Q9,Comprehensive System Integration,High,positive,"I mean, it would be connected to everything in theory, hopefully. Certainly, the calendars, Gmail, all the G Suite, and then my other calendars, since I have to balance multiple ones at once.",60,60
30,en_participant_0030,Q9,Location Aware Recommendations,Medium,positive,"hopefully, we'd be tapped into some kind of real-world understanding of where I am and what's going on. You know, let me know, ""Hey, there's a free concert series in Denver at City Park. Make sure that you go check those out.""",60,60
30,en_participant_0030,Q9,Unified Information Channel,Medium,positive,provide a nice consistent channel through which I'm experiencing all of the information.,60,60
30,en_participant_0030,Q9,News Source Preference,Medium,neutral,I think maybe it should just use Associated Press and Reuters as not-for-profit legitimate news sources. I think it's just inherently questionable the way a for-profit news organization operates.,62,62
30,en_participant_0030,Q11,AI Interview Experience,Medium,neutral,"So, technically, it didn't feel like I was being interviewed by an AI. I was just looking at questions.",72,72
30,en_participant_0030,Q11,Voice AI Interview Feeling,Medium,negative,"I have done that, and it feels interesting. It sort of feels cheesy and canned, you know?",72,72
30,en_participant_0030,Q11,Authenticity Concern,High,negative,The authenticity of the human connection and the human experience is obviously lacking in this.,72,72
30,en_participant_0030,Q11,Weak AI Interview Version,Medium,negative,"I would say that this felt like a very light, weak version. It just felt like there's a little bit of AI in the background, but it wasn't actually like being interviewed by an AI in the sense that we typically think of it, maybe like in a sci-fi movie.",72,72
30,en_participant_0030,Q11,AI Authenticity Challenge,High,neutral,I think AI would just have to advance so much that the gap between humans and the ability to mimic humans becomes so close that it's indistinguishable.,76,76
30,en_participant_0030,Q11,Uncanny Valley Observation,Medium,negative,"It's also interesting how AI often looks too clean, crisp, and fake. There's something called the uncanny valley.",77,77
30,en_participant_0030,Q11,Visual Authenticity Design,Medium,neutral,"It's either make it look like a cartoon and not try to approximate a human, or make it look exactly like a human.",77,77
30,en_participant_0030,Q11,Intentional Imperfection Paradox,Medium,neutral,"You have to intentionally code scenarios that create all these imperfections that are inherently human, which is what leads to authenticity.",77,77
30,en_participant_0030,Q11,AI As Bullshitting Machine,High,negative,I know that all AI is ultimately just a bullshitting machine with the highest probability of matching what the requester has hoped for.,82,82
30,en_participant_0030,Q11,AI Aggregator Not Creator,Medium,neutral,AI is just an aggregator of those things.,82,82
30,en_participant_0030,Q11,AI Personality Depth Strategy,Medium,neutral,"The deeper and more specific you can get, the more likely you can flourish and expand upon the notions of authenticity within the framework of that personality type that you chose.",82,82
