participant_id,transcript_id,question_ref,tag,severity,sentiment,quote,source_line_start,source_line_end
31,en_participant_0031,Q4,Decision-Making Support,High,positive,"I usually use AI for decision-making or advice-type tasks, particularly for more complex questions than what I can find by just googling.",16,16
31,en_participant_0031,Q4,Writing Assistance,High,positive,"I also rely on it for writing when I'm having difficulty. If I'm struggling to find the right words or something like that, I often use ChatGPT for assistance.",16,16
31,en_participant_0031,Q4,Complex Purchases,High,positive,"I was trying to determine whether a bike would be the right fit for my son, and I found ChatGPT to be really helpful. It provided me with more information than I could get from simply asking Google.",18,18
31,en_participant_0031,Q4,Choice Confidence,Medium,positive,"when I needed new tires for my car after getting quotes, I found GPT to be really useful. It helped me by summarizing the options I had, which gave me confidence in the choices I was making.",20,20
31,en_participant_0031,Q4,Detailed Option Evaluation,High,positive,"you can get a general response and then ask more detailed questions about specific things, like crank lengths, was really helpful. It was great to be able to bypass the deeper questions, which would have been difficult to find answers for through googling.",24,24
31,en_participant_0031,Q4,Product Comparison Gap,Medium,neutral,"Often, you'll be able to compare one tire to another, but it's not always the options you have quotes for.",24,24
31,en_participant_0031,Q4,Decision Speed,Medium,positive,The speed of being able to make that decision and the way I could evaluate the options with good rationale made the decision process much easier.,24,24
31,en_participant_0031,Q5,Calculation Errors,Medium,negative,"I have had a couple of instances where I recall it doing things that I knew were not correct, and I had to prompt it to check things.",33,33
31,en_participant_0031,Q5,Inaccurate Math,Medium,negative,"I think it was mostly around when the AI was trying to do calculations, and the calculations weren't making sense.",37,37
31,en_participant_0031,Q5,Bike Fit Computation,Low,negative,It was really about bike fit and changing components and what that would mean.,41,41
31,en_participant_0031,Q6,Moderate Trust Level,High,neutral,3 - Moderate trust,46,46
31,en_participant_0031,Q8,Memory And Context,High,negative,one of the most important things for me is remembering what I've asked for or what my preferences are in the past. It's kind of frustrating when I have to keep telling it to write in a certain way or not use certain words.,55,55
31,en_participant_0031,Q8,Personalization Preference,High,positive,"having that sort of memory of me and my context and circumstances, whatever it is, is really important because I think that means it can make better recommendations for me, more personalized.",55,55
31,en_participant_0031,Q8,Cross-Device Fragmentation,Medium,negative,"I also feel like I bounce around a bit with different writing tools depending on where I am and whether there are writing tools built into it or whether I'm on my phone or laptop, that sort of thing.",55,55
31,en_participant_0031,Q8,Consistency Desire,Medium,neutral,"yeah, kind of consistency, I suppose.",55,55
31,en_participant_0031,Q8,Mobile Writing Tools,Low,neutral,"especially if I'm on my phone. You know, there are the iOS writing tools built into that. But if I'm on my laptop, I'm probably more likely to use something like Grammarly or chat, depending on what I'm doing or what I'm trying to get from it.",59,59
31,en_participant_0031,Q8,Repetitive Context Burden,High,negative,having to tell it the same information feels like it should be able to remember those sorts of things.,63,63
31,en_participant_0031,Q9,Email Integration Interest,Medium,neutral,"maybe, as far as making decisions with purchases and that sort of thing, I could imagine the email understanding what promotions I've been offered or that sort of stuff could help me with some decision-making.",68,68
31,en_participant_0031,Q9,Contextual Recommendations,Medium,positive,"if I'd asked about a certain product and then found out that there was a sale at that store, making recommendations based on things that I've asked in the past could be useful and interesting.",68,68
31,en_participant_0031,Q11,Pause For Reflection,Low,positive,being able to pause before answering to gather my thoughts. It's quite good.,78,78
31,en_participant_0031,Q11,Lack Of Conversational Flow,Medium,negative,"It's not feeling completely conversational, and you don't really get that kind of read as you would if you were being interviewed by a human.",78,78
31,en_participant_0031,Q11,Voice Response Expectation,Medium,neutral,"I was expecting something more like ChatGPT when you are asking questions via voice, where it would actually come back and talk to me.",82,82
31,en_participant_0031,Q11,Voice Interaction Ambivalence,Low,mixed,"I think it probably would have made me feel put on the spot a bit more. But, yeah, hearing it could be kind of a little bit odd, but it was just sort of what I was expecting.",86,86
